"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"59",46588,"71_W_3",2063.9,8.873,24.163,24.163,"GLU",23.73285,23.2176363636373
"60",46588,"71_W_3",2173.2,2.618,3.938,3.938,"PHE",3.50785,2.49752045454619
"61",46589,"71_W_3",1276.6,17.363,23.48,23.48,"ALA",23.04985,21.5589190340914
"62",46589,"71_W_3",1397.8,10.541,19.778,19.778,"VAL",19.34785,18.8921477272736
"63",46589,"71_W_3",1523.4,4.1,14.25,14.25,"NOR",13.81985,13.6619076704542
"64",46589,"71_W_3",2064.7,8.697,24.483,24.483,"GLU",24.05285,23.4880681818194
"65",46589,"71_W_3",2173.8,2.553,4.794,4.794,"PHE",4.36385,3.26310085227323
"66",46590,"74_E_2",1274.7,13.144,23.939,23.939,"ALA",23.50885,21.9854812500004
"67",46590,"74_E_2",1396.1,10.171,18.906,18.906,"VAL",18.47585,17.9859500000007
"68",46590,"74_E_2",1523.4,5.45,15.735,15.735,"NOR",15.30485,15.1661312499997
"69",46590,"74_E_2",2063.9,8.256,24.908,24.908,"GLU",24.47785,23.863500000001
"70",46590,"74_E_2",2173.2,2.44,6.822,6.822,"PHE",6.39185,5.20068125000118
"71",46591,"74_E_2",1274.7,13.073,24.153,24.153,"ALA",23.72285,22.1670434659095
"72",46591,"74_E_2",1396.1,7.249,18.163,18.163,"VAL",17.73285,17.2087522727281
"73",46591,"74_E_2",1523.6,5.315,16.55,16.55,"NOR",16.11985,16.0003548295452
"74",46591,"74_E_2",2063.7,7.924,24.524,24.524,"GLU",24.09385,23.4299318181826
"75",46591,"74_E_2",2173.4,2.349,6.408,6.408,"PHE",5.97785,4.69626164772822
"76",46592,"74_E_2",1272.8,12.365,23.834,23.834,"ALA",23.40385,21.8156056818186
"77",46592,"74_E_2",1394.2,9.519,18.442,18.442,"VAL",18.01185,17.4535545454553
"78",46592,"74_E_2",1521.7,7.143,15.936,15.936,"NOR",15.50585,15.4055784090906
"79",46592,"74_E_2",2061.8,7.817,24.653,24.653,"GLU",24.22285,23.5093636363647
"80",46592,"74_E_2",2171.5,2.342,7.024,7.024,"PHE",6.59385,5.22184204545526
"81",46593,"5AA",1279.7,24.302,0.624,0.624,"ALA",0.19385,-1.42683210227231
"82",46593,"5AA",1400.7,18.888,0.309,0.309,"VAL",-0.12115,-0.713643181817345
"83",46593,"5AA",1539.3,33.32,14.046,14.046,"NOR",13.61585,13.5348019886361
"84",46593,"5AA",2076.8,16.075,-1.518,-1.518,"GLU",-1.94815,-2.71120454545363
"85",46593,"5AA",2190.9,14.7,-2.547,-2.547,"PHE",-2.97715,-4.4395775568177
"86",46594,"77_K_2",1275.1,13.631,22.851,22.851,"ALA",22.42085,20.7677301136368
"87",46594,"77_K_2",1397,8.444,17.982,17.982,"VAL",17.55185,16.9251590909098
"88",46594,"77_K_2",1524.9,7.093,17.019,17.019,"NOR",16.58885,16.5270255681816
"89",46594,"77_K_2",2065.8,8.702,23.201,23.201,"GLU",22.77085,21.958227272728
"90",46594,"77_K_2",2175.3,2.95,6.605,6.605,"PHE",6.17485,4.62200284090934
"91",46595,"77_K_2",1272.4,11.505,22.931,22.931,"ALA",22.50085,20.8152923295459
"92",46595,"77_K_2",1394.4,8.104,19.7,19.7,"VAL",19.26985,18.6089613636372
"93",46595,"77_K_2",1522.8,2.385,12.414,12.414,"NOR",11.98385,11.9412491477269
"94",46595,"77_K_2",2061.6,7.063,23.478,23.478,"GLU",23.04785,22.1856590909101
"95",46595,"77_K_2",2172.8,2.398,6.286,6.286,"PHE",5.85585,4.21258323863729
"96",46596,"77_K_2",1271.8,11.214,22.734,22.734,"ALA",22.30385,20.5858545454549
"97",46596,"77_K_2",1393.6,6.982,19.856,19.856,"VAL",19.42585,18.7307636363644
"98",46596,"77_K_2",1521.7,5.728,17.884,17.884,"NOR",17.45385,17.4304727272724
"99",46596,"77_K_2",2060.7,6.888,24.032,24.032,"GLU",23.60185,22.6900909090918
"100",46596,"77_K_2",2171.9,2.282,6.799,6.799,"PHE",6.36885,4.63516363636434
"101",46597,"5AA",1272.6,24.001,0.706,0.706,"ALA",0.27585,-1.47458323863598
"102",46597,"5AA",1393.4,15.236,0.686,0.686,"VAL",0.25585,-0.473434090908477
"103",46597,"5AA",1532,29.872,15.526,15.526,"NOR",15.09585,15.0916963068179
"104",46597,"5AA",2069.9,15.783,-1.464,-1.464,"GLU",-1.89415,-2.8554772727266
"105",46597,"5AA",2184.1,14.786,-2.579,-2.579,"PHE",-3.00915,-4.83325596590862
"106",46598,"5AA",1279.1,23.287,0.473,0.473,"ALA",0.0428499999999999,-1.7400210227269
"107",46598,"5AA",1400.1,15.605,0.608,0.608,"VAL",0.17785,-0.58563181818109
"108",46598,"5AA",1538.7,29.636,15.087,15.087,"NOR",14.65685,14.6719198863633
"109",46598,"5AA",2077,15.818,-1.531,-1.531,"GLU",-1.96115,-2.97204545454496
"110",46598,"5AA",2190.9,14.765,-2.795,-2.795,"PHE",-3.22515,-5.13967556818158
