"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"31",46808,"71_K_3",1275.9,15.051,23.418,23.418,"ALA",22.98785,22.802005681817
"32",46808,"71_K_3",1397.6,5.667,21.791,21.791,"VAL",21.36085,22.0450184659094
"33",46808,"71_K_3",1527.2,6.741,13.68,13.68,"NOR",13.24985,13.7100022727256
"34",46808,"71_K_3",2061.6,7.315,22.111,22.111,"GLU",21.68085,22.3882258522714
"35",46808,"71_K_3",2173.8,2.619,3.196,3.196,"PHE",2.76585,2.95976477272611
"36",46809,"71_K_3",1276.2,14.449,23.175,23.175,"ALA",22.74485,22.6595227272715
"37",46809,"71_K_3",1397.8,6.925,21.037,21.037,"VAL",20.60685,21.4491988636364
"38",46809,"71_K_3",1527.4,6.473,13.913,13.913,"NOR",13.48285,14.1124090909079
"39",46809,"71_K_3",2061.8,7.038,21.849,21.849,"GLU",21.41885,22.278278409089
"40",46809,"71_K_3",2174,2.475,2.479,2.479,"PHE",2.04885,2.37915909090839
"41",46810,"71_K_3",1275.1,13.464,23.256,23.256,"ALA",22.82585,22.8410397727261
"42",46810,"71_K_3",1396.7,7.013,19.711,19.711,"VAL",19.28085,20.2813792613633
"43",46810,"71_K_3",1526.5,7.05,13.997,13.997,"NOR",13.56685,14.3658159090893
"44",46810,"71_K_3",2060.7,6.585,21.609,21.609,"GLU",21.17885,22.1903309659075
"45",46810,"71_K_3",2173.2,2.272,3.192,3.192,"PHE",2.76185,3.22855340908977
"46",46811,"5AA",1277.2,14.491,-1.178,-1.178,"ALA",-1.60815,-1.4924431818193
"47",46811,"5AA",1399,9.56,-1.017,-1.017,"VAL",-1.44715,-0.288440340908854
"48",46811,"5AA",1535.1,17.395,14.519,14.519,"NOR",14.08885,15.0572227272708
"49",46811,"5AA",2066.8,9.591,-3.721,-3.721,"GLU",-4.15115,-2.987616477274
"50",46811,"5AA",2184.1,8.809,-5.221,-5.221,"PHE",-5.65115,-5.04805227272795
"51",46812,"71_E_2",1287.6,31.953,22.136,22.136,"ALA",21.70585,21.9220738636353
"52",46812,"71_E_2",1408.7,14.928,17.069,17.069,"VAL",16.63885,17.9557400568181
"53",46812,"71_E_2",1529.9,8.929,12.421,12.421,"NOR",11.99085,13.1286295454531
"54",46812,"71_E_2",2083.3,21.044,21.803,21.803,"GLU",21.37285,22.6884360795436
"55",46812,"71_E_2",2181.3,4.034,3.062,3.062,"PHE",2.63185,3.37134204545342
"56",46813,"71_E_2",1287.6,31.332,22.365,22.365,"ALA",21.93485,22.2515909090899
"57",46813,"71_E_2",1408.9,13.591,17.782,17.782,"VAL",17.35185,18.826920454545
"58",46813,"71_E_2",1530.3,8.751,12.535,12.535,"NOR",12.10485,13.4120363636345
"59",46813,"71_E_2",2084.4,20.614,21.667,21.667,"GLU",21.23685,22.7044886363621
"60",46813,"71_E_2",2181.5,3.906,3.639,3.639,"PHE",3.20885,4.0847363636348
"61",46814,"71_E_2",1288.3,30.191,22.812,22.812,"ALA",22.38185,22.7991079545444
"62",46814,"71_E_2",1409.5,14.702,16.426,16.426,"VAL",15.99585,17.6291008522729
"63",46814,"71_E_2",1530.9,8.779,12.425,12.425,"NOR",11.99485,13.4714431818168
"64",46814,"71_E_2",2084.8,19.902,22.029,22.029,"GLU",21.59885,23.2185411931806
"65",46814,"71_E_2",2182.4,3.683,4.541,4.541,"PHE",4.11085,5.12313068181708
"66",46815,"71_E_3",1282.8,18.529,22.686,22.686,"ALA",22.25585,22.773624999999
"67",46815,"71_E_3",1404.1,10.175,17.004,17.004,"VAL",16.57385,18.3652812499998
"68",46815,"71_E_3",1530.3,5.542,15.717,15.717,"NOR",15.28685,16.9328499999982
"69",46815,"71_E_3",2073.7,9.606,22.204,22.204,"GLU",21.77385,23.5455937499981
"70",46815,"71_E_3",2180.1,2.443,2.759,2.759,"PHE",2.32885,3.47752499999845
"71",46816,"71_E_3",1289.9,17.371,21.987,21.987,"ALA",21.55685,22.1751420454527
"72",46816,"71_E_3",1411.2,10.086,16.521,16.521,"VAL",16.09085,18.0404616477267
"73",46816,"71_E_3",1537.6,5.136,16.089,16.089,"NOR",15.65885,17.4742568181806
"74",46816,"71_E_3",2083.7,9.648,21.83,21.83,"GLU",21.39985,23.3236463068166
"75",46816,"71_E_3",2188.6,2.291,3.206,3.206,"PHE",2.77585,4.06091931818074
"76",46817,"71_E_3",1317.7,16.565,21.767,21.767,"ALA",21.33685,22.0556590909073
"77",46817,"71_E_3",1438.5,10.066,16.578,16.578,"VAL",16.14785,18.2556420454546
"78",46817,"71_E_3",1564.6,6.726,14.994,14.994,"NOR",14.56385,16.548663636362
"79",46817,"71_E_3",2121.3,9.005,21.923,21.923,"GLU",21.49285,23.5686988636351
"80",46817,"71_E_3",2219.8,2.08,3.067,3.067,"PHE",2.63685,4.05831363636211
"81",46818,"5AA",1423.7,13.889,-1.788,-1.788,"ALA",-2.21815,-1.39882386363815
"82",46818,"5AA",1544.9,8.057,-2.43,-2.43,"VAL",-2.86015,-0.594177556818473
"83",46818,"5AA",1679.7,13.986,13.926,13.926,"NOR",13.49585,15.6500704545434
"84",46818,"5AA",2242.8,8.634,-3.834,-3.834,"GLU",-4.26415,-2.0362485795473
"85",46818,"5AA",2334.9,7.747,-5.284,-5.284,"PHE",-5.71415,-4.15629204545561
"86",46822,"5AA",1806.6,26.789,-2.525,-2.525,"ALA",-2.95515,-1.73375568181983
"87",46822,"5AA",2000.5,16.665,-3.284,-3.284,"VAL",-3.71415,-0.815455965908905
"88",46822,"5AA",2237.8,27.188,11.797,11.797,"NOR",11.36685,14.1986977272709
"89",46822,"5AA",2625.9,18.161,-5.677,-5.677,"GLU",-6.10715,-3.27103835227425
"90",46822,"5AA",2708,24.696,-5.666,-5.666,"PHE",-6.09615,-3.99271477272829
"91",46823,"5AA",1984.2,33.18,-2.622,-2.622,"ALA",-3.05215,-1.73023863636525
"92",46823,"5AA",2203.7,18.747,-3.377,-3.377,"VAL",-3.80715,-0.750275568181968
"93",46823,"5AA",2400.2,30.573,11.064,11.064,"NOR",10.63385,13.6351045454532
"94",46823,"5AA",2756.7,21.503,-6.183,-6.183,"GLU",-6.61315,-3.62498579545667
"95",46823,"5AA",2839.1,17.669,-8.394,-8.394,"PHE",-8.82415,-6.58432045454692
