"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"28",46967,"74_K_2",1526.3,4.586,11.451,11.451,"NOR",11.02085,11.4828696022732
"29",46967,"74_K_2",2065.5,6.091,21.23,21.23,"GLU",20.79985,20.7052653409087
"30",46967,"74_K_2",2175.5,1.621,5.769,5.769,"PHE",5.33885,4.41342471590887
"31",46968,"74_K_2",1278.2,11.49,22.668,22.668,"ALA",22.23785,21.5517522727273
"32",46968,"74_K_2",1399.5,8.007,15.878,15.878,"VAL",15.44785,15.4425954545455
"33",46968,"74_K_2",1525.7,6.477,14.996,14.996,"NOR",14.56585,15.0631829545459
"34",46968,"74_K_2",2065.3,6.232,22.076,22.076,"GLU",21.64585,21.5087431818179
"35",46968,"74_K_2",2175.3,1.693,4.927,4.927,"PHE",4.49685,3.47963068181744
"36",46969,"5AA",1278.7,9.049,-0.494,-0.494,"ALA",-0.92415,-1.629240340909
"37",46969,"5AA",1400.1,5.527,-0.711,-0.711,"VAL",-1.14115,-1.19134431818202
"38",46969,"5AA",1536.6,11.994,14.675,14.675,"NOR",14.24485,14.7774963068185
"39",46969,"5AA",2071.6,6.744,-2.539,-2.539,"GLU",-2.96915,-3.14877897727292
"40",46969,"5AA",2187.2,5.8,-3.557,-3.557,"PHE",-3.98715,-5.09616335227309
"41",46970,"74_W_2",1280.1,11.226,23.258,23.258,"ALA",22.82785,22.1037670454547
"42",46970,"74_W_2",1401.3,6.429,14.487,14.487,"VAL",14.05685,13.9617159090909
"43",46970,"74_W_2",1528.4,5.266,13.038,13.038,"NOR",12.60785,13.1758096590913
"44",46970,"74_W_2",2070.4,6.429,22.379,22.379,"GLU",21.94885,21.7266988636363
"45",46970,"74_W_2",2179,1.973,5.832,5.832,"PHE",5.40185,4.20104261363638
"46",46971,"74_W_2",1283.9,11.417,23.04,23.04,"ALA",22.60985,21.8667744318183
"47",46971,"74_W_2",1405.1,8.233,16.575,16.575,"VAL",16.14485,16.0047761363639
"48",46971,"74_W_2",1532.4,6.873,16.43,16.43,"NOR",15.99985,16.603123011364
"49",46971,"74_W_2",2076.2,6.313,23.345,23.345,"GLU",22.91485,22.6501767045454
"50",46971,"74_W_2",2184.3,1.922,6.196,6.196,"PHE",5.76585,4.47324857954495
"51",46972,"74_W_2",1288.1,11.631,23.017,23.017,"ALA",22.58685,21.824781818182
"52",46972,"74_W_2",1409.3,8.448,16.19,16.19,"VAL",15.75985,15.5748363636368
"53",46972,"74_W_2",1536.8,6.94,16.267,16.267,"NOR",15.83685,16.4754363636366
"54",46972,"74_W_2",2082.9,6.938,23.155,23.155,"GLU",22.72485,22.4176545454546
"55",46972,"74_W_2",2189.5,1.98,6.11,6.11,"PHE",5.67985,4.29545454545442
"56",46973,"5AA",1293.7,9.896,0.014,0.014,"ALA",-0.41615,-1.19721079545431
"57",46973,"5AA",1415.3,6.34,0.745,0.745,"VAL",0.31485,0.0848965909093327
"58",46973,"5AA",1552.2,11.869,14.395,14.395,"NOR",13.96485,14.6387497159094
"59",46973,"5AA",2094.6,7.647,-1.767,-1.767,"GLU",-2.19715,-2.54686761363621
"60",46973,"5AA",2205.8,6.7,-2.506,-2.506,"PHE",-2.93615,-4.4123394886361
"61",46974,"5AA",1296.4,9.498,-0.121,-0.121,"ALA",-0.55115,-1.35120340909064
"62",46974,"5AA",1417.9,5.904,0.515,0.515,"VAL",0.08485,-0.190043181817715
"63",46974,"5AA",1554.8,11.632,14.19,14.19,"NOR",13.75985,14.4690630681821
"64",46974,"5AA",2099,7.623,-2.214,-2.214,"GLU",-2.64415,-3.03638977272704
"65",46974,"5AA",2209.3,6.615,-3.102,-3.102,"PHE",-3.53215,-5.10013352272754
