"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"45",45896,"01_E_2",2177.8,2.931,6.906,6.906,"PHE",6.47585,5.83569090908905
"46",45897,"5AA",1281.2,19.991,0.461,0.461,"ALA",0.03085,-0.769374431818706
"47",45897,"5AA",1402.4,12.948,0.63,0.63,"VAL",0.19985,0.228447159089786
"48",45897,"5AA",1539.7,23.545,15.601,15.601,"NOR",15.17085,15.3270085227273
"49",45897,"5AA",2075.4,12.173,-1.517,-1.517,"GLU",-1.94715,-2.20179545454778
"50",45897,"5AA",2190.5,11.296,-3.3,-3.3,"PHE",-3.73015,-4.49052727272897
"51",45898,"01_K_3",1281.2,13.603,25.255,25.255,"ALA",24.82485,23.9878957386358
"52",45898,"01_K_3",1402.6,6.399,14.005,14.005,"VAL",13.57485,13.5532588068173
"53",45898,"01_K_3",1527,1.975,16.838,16.838,"NOR",16.40785,16.5644985795455
"54",45898,"01_K_3",2070.6,8.203,23.694,23.694,"GLU",23.26385,22.8979659090884
"55",45898,"01_K_3",2177.8,2.001,7.331,7.331,"PHE",6.90085,6.02025454545301
"56",45899,"01_K_3",1283.7,13.449,24.545,24.545,"ALA",24.11485,23.2411659090905
"57",45899,"01_K_3",1405.1,7.491,15.312,15.312,"VAL",14.88185,14.8100704545444
"58",45899,"01_K_3",1529.7,4.808,13.579,13.579,"NOR",13.14885,13.3059886363636
"59",45899,"01_K_3",2074.7,7.942,23.727,23.727,"GLU",23.29685,22.8197272727245
"60",45899,"01_K_3",2181.3,1.927,7.502,7.502,"PHE",7.07185,6.071036363635
"61",45900,"01_K_3",1286,13.213,24.745,24.745,"ALA",24.31485,23.404436079545
"62",45900,"01_K_3",1407.6,6.388,14.632,14.632,"VAL",14.20185,14.0798821022719
"63",45900,"01_K_3",1532.2,1.941,16.592,16.592,"NOR",16.16185,16.3194786931818
"64",45900,"01_K_3",2078.3,7.706,23.024,23.024,"GLU",22.59385,22.0054886363616
"65",45900,"01_K_3",2183.8,1.908,8.328,8.328,"PHE",7.89785,6.77681818181698
"66",45901,"98_W_2",1286,9.47,25.302,25.302,"ALA",24.87185,23.9247062499995
"67",45901,"98_W_2",1407.8,5.243,14.818,14.818,"VAL",14.38785,14.215693749999
"68",45901,"98_W_2",1535.7,4.634,12.876,12.876,"NOR",12.44585,12.60396875
"69",45901,"98_W_2",2076.2,4.858,23.813,23.813,"GLU",23.38285,22.6832499999977
"70",45901,"98_W_2",2185.3,1.402,8.273,8.273,"PHE",7.84285,6.60159999999896
"71",45902,"98_W_2",1290.8,8.73,24.699,24.699,"ALA",24.26885,23.2849764204543
"72",45902,"98_W_2",1412.6,5.023,14.113,14.113,"VAL",13.68285,13.4605053977265
"73",45902,"98_W_2",1540.7,3.474,17.002,17.002,"NOR",16.57185,16.7304588068182
"74",45902,"98_W_2",2083.3,4.543,23.492,23.492,"GLU",23.06185,22.2510113636339
"75",45902,"98_W_2",2191.4,1.306,9.027,9.027,"PHE",8.59685,7.23538181818094
"76",45903,"98_W_2",1295.6,8.525,24.63,24.63,"ALA",24.19985,23.1792465909088
"77",45903,"98_W_2",1417.4,5.993,15.321,15.321,"VAL",14.89085,14.6183170454536
"78",45903,"98_W_2",1545.8,5.242,14.681,14.681,"NOR",14.25085,14.4099488636363
"79",45903,"98_W_2",2090.2,4.572,22.916,22.916,"GLU",22.48585,21.5637727272709
"80",45903,"98_W_2",2197,1.311,8.547,8.547,"PHE",8.11685,6.63516363636202
"81",45904,"5AA",1309,16.959,0.015,0.015,"ALA",-0.41515,-1.4724832386367
"82",45904,"5AA",1430.2,11.467,0.217,0.217,"VAL",-0.21315,-0.535871306818876
"83",45904,"5AA",1566.7,17.558,14.72,14.72,"NOR",14.28985,14.4494389204545
"84",45904,"5AA",2115.1,10.466,-1.743,-1.743,"GLU",-2.17315,-3.20646590909292
"85",45904,"5AA",2222.7,9.462,-3.074,-3.074,"PHE",-3.50415,-5.106054545456
"86",45905,"98_K_2",1316.3,12.698,24.078,24.078,"ALA",23.64785,22.553786931818
"87",45905,"98_K_2",1437.9,9.286,14.261,14.261,"VAL",13.83085,13.4579403409082
"88",45905,"98_K_2",1562.9,5.182,14.364,14.364,"NOR",13.93385,14.0939289772727
"89",45905,"98_K_2",2123.4,9.116,24.273,24.273,"GLU",23.84285,22.6982954545432
"90",45905,"98_K_2",2218.7,1.891,8.397,8.397,"PHE",7.96685,6.24472727272598
"91",45906,"98_K_2",1323.2,12.419,24.166,24.166,"ALA",23.73585,22.6050571022725
"92",45906,"98_K_2",1444.8,8.884,14.683,14.683,"VAL",14.25285,13.8297519886357
"93",45906,"98_K_2",1569.6,5.225,14.651,14.651,"NOR",14.22085,14.3814190340909
"94",45906,"98_K_2",2132.6,9.061,23.839,23.839,"GLU",23.40885,22.1530568181803
"95",45906,"98_K_2",2226.9,1.849,10.008,10.008,"PHE",9.57785,7.73550909090796
"96",45907,"98_K_2",1333.2,12.536,23.932,23.932,"ALA",23.50185,22.334327272727
"97",45907,"98_K_2",1454.8,10.151,13.867,13.867,"VAL",13.43685,12.9635636363628
"98",45907,"98_K_2",1578.6,5.22,14.414,14.414,"NOR",13.98385,14.144909090909
"99",45907,"98_K_2",2145.2,9.311,24.386,24.386,"GLU",23.95585,22.5888181818164
"100",45907,"98_K_2",2237.3,2.005,9.332,9.332,"PHE",8.90185,6.93929090908994
"101",45908,"5AA",1345.1,16.934,-0.214,-0.214,"ALA",-0.64415,-1.84840255681822
"102",45908,"5AA",1466.3,10.45,0.003,0.003,"VAL",-0.42715,-0.95062471590967
"103",45908,"5AA",1600.1,16.738,14.783,14.783,"NOR",14.35285,14.5143991477272
"104",45908,"5AA",2160.4,10.482,-1.097,-1.097,"GLU",-1.52715,-3.0054204545465
"105",45908,"5AA",2261.2,9.992,-2.686,-2.686,"PHE",-3.11615,-5.19892727272808
"106",45909,"5AA",1357.5,17.088,-0.12,-0.12,"ALA",-0.55015,-1.79113238636371
"107",45909,"5AA",1478.3,10.733,0.15,0.15,"VAL",-0.28015,-0.853813068182596
"108",45909,"5AA",1611.4,15.843,14.426,14.426,"NOR",13.99585,14.1578892045454
"109",45909,"5AA",2172.8,10.437,-1.226,-1.226,"GLU",-1.65615,-3.24565909091035
"110",45909,"5AA",2271.4,9.528,-2.298,-2.298,"PHE",-2.72815,-4.93114545454609
