"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"43",45201,"92_W_2",1524,3.968,16.595,16.595,"NOR",16.16485,16.4112815340909
"44",45201,"92_W_2",2061.8,6.856,23.054,23.054,"GLU",22.62385,21.7406849431804
"45",45201,"92_W_2",2172.1,1.716,9.733,9.733,"PHE",9.30285,7.91533153408987
"46",45202,"92_W_2",1275.3,12.299,24.557,24.557,"ALA",24.12685,22.9806215909089
"47",45202,"92_W_2",1396.7,7.527,16.177,16.177,"VAL",15.74685,15.4192897727267
"48",45202,"92_W_2",1523.8,2.583,11.02,11.02,"NOR",10.58985,10.8486943181819
"49",45202,"92_W_2",2061.6,6.283,23.173,23.173,"GLU",22.74285,21.7361261363629
"50",45202,"92_W_2",2172.1,1.633,8.696,8.696,"PHE",8.26585,6.76489431818131
"51",45203,"5AA",1281.2,21.941,0.329,0.329,"ALA",-0.10115,-1.30370198863639
"52",45203,"5AA",1401.8,13.937,0.375,0.375,"VAL",-0.05515,-0.443987215909389
"53",45203,"5AA",1539.9,26.024,15.304,15.304,"NOR",14.87385,15.1451071022728
"54",45203,"5AA",2077.9,14.261,-1.819,-1.819,"GLU",-2.24915,-3.37943267045556
"55",45203,"5AA",2191.8,12.761,-2.934,-2.934,"PHE",-3.36415,-4.97854289772816
"56",45207,"5AA",1297.5,20.033,0.127,0.127,"ALA",-0.30315,-1.73099630681841
"57",45207,"5AA",1418.3,15.473,-0.145,-0.145,"VAL",-0.57515,-1.20909517045474
"58",45207,"5AA",1556.4,25.479,13.13,13.13,"NOR",12.69985,13.0207582386363
"59",45207,"5AA",2102.3,13.466,-0.557,-0.557,"GLU",-0.98715,-2.61166789772748
"60",45207,"5AA",2211.4,12.59,-2.152,-2.152,"PHE",-2.58215,-4.65029176136423
"61",45208,"5AA",1302.7,20.594,0.186,0.186,"ALA",-0.24415,-1.72831988636369
"62",45208,"5AA",1423.3,12.676,0.613,0.613,"VAL",0.18285,-0.5123721590913
"63",45208,"5AA",1561,21.885,15.138,15.138,"NOR",14.70785,15.0411710227272
"64",45208,"5AA",2108.8,13.392,-0.931,-0.931,"GLU",-1.36115,-3.10922670454592
"65",45208,"5AA",2216.9,12.152,-2.837,-2.837,"PHE",-3.26715,-5.44872897727279
