"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"40",46508,"80_K_2",2177.8,2.696,2.694,2.694,"PHE",2.26385,2.22630681818177
"41",46509,"80_K_2",1272.6,4.799,23.089,23.089,"ALA",22.65885,22.9544559659091
"42",46509,"80_K_2",1395.7,5.106,10.517,10.517,"VAL",10.08685,11.9151545454547
"43",46509,"80_K_2",1524.2,1.194,23.109,23.109,"NOR",22.67885,23.1831468750008
"44",46509,"80_K_2",2075,12.128,23.684,23.684,"GLU",23.25385,23.5786687500001
"45",46509,"80_K_2",2177.6,2.398,4.513,4.513,"PHE",4.08285,4.03159943181812
"51",46511,"77_W_2",1283.9,16.569,23.177,23.177,"ALA",22.74685,23.1518110795455
"52",46511,"77_W_2",1375.4,71.105,5.861,5.861,"VAL",5.43085,7.37437272727304
"53",46511,"77_W_2",1528.2,8.152,13.354,13.354,"NOR",12.92385,13.6590656250013
"54",46511,"77_W_2",2077.3,12.548,22.989,22.989,"GLU",22.55885,22.9072562500001
"55",46511,"77_W_2",2179.5,2.902,4.964,4.964,"PHE",4.53385,4.45518465909082
"56",46512,"77_W_2",1283.5,17.765,23.497,23.497,"ALA",23.06685,23.5264886363637
"57",46512,"77_W_2",1374.6,71.707,5.932,5.932,"VAL",5.50185,7.502981818182
"58",46512,"77_W_2",1528,4.46,16.016,16.016,"NOR",15.58585,16.436525000001
"59",46512,"77_W_2",2076.8,12.39,23.272,23.272,"GLU",22.84185,23.2020500000001
"60",46512,"77_W_2",2179.5,2.927,4.968,4.968,"PHE",4.53785,4.44547727272717
"61",46513,"77_W_2",1284.1,19.077,23.867,23.867,"ALA",23.43685,23.9511661931819
"62",46513,"77_W_2",1405.9,11.91,15.301,15.301,"VAL",14.87085,16.929590909091
"63",46513,"77_W_2",1528.8,4.87,15.296,15.296,"NOR",14.86585,15.8319843750008
"64",46513,"77_W_2",2078.1,12.933,23.257,23.257,"GLU",22.82685,23.19884375
"65",46513,"77_W_2",2179.9,3.033,6.019,6.019,"PHE",5.58885,5.48276988636364
"66",46514,"86_E_2",1280.1,12.274,24.161,24.161,"ALA",23.73085,24.2998437500002
"67",46514,"86_E_2",1402,8.092,15.308,15.308,"VAL",14.87785,16.9941999999999
"68",46514,"86_E_2",1528.8,7.014,14.377,14.377,"NOR",13.94685,15.0284437500006
"69",46514,"86_E_2",2073.1,9.01,23.717,23.717,"GLU",23.28685,23.6706374999999
"70",46514,"86_E_2",2177.8,1.992,8.102,8.102,"PHE",7.67185,7.55206249999999
"71",46515,"86_E_2",1282.2,11.052,23.45,23.45,"ALA",23.01985,23.6435213068179
"72",46515,"86_E_2",1404.1,7.765,15.246,15.246,"VAL",14.81585,16.9898090909093
"73",46515,"86_E_2",1531.1,6.658,13.995,13.995,"NOR",13.56485,14.7619031250004
"74",46515,"86_E_2",2076.4,7.876,24.502,24.502,"GLU",24.07185,24.46743125
"75",46515,"86_E_2",2180.9,1.691,6.398,6.398,"PHE",5.96785,5.83435511363634
"76",46516,"86_E_2",1284.3,10.237,23.361,23.361,"ALA",22.93085,23.6091988636361
"77",46516,"86_E_2",1406.2,5.654,13.666,13.666,"VAL",13.23585,15.4674181818183
"78",46516,"86_E_2",1533.6,5.272,11.244,11.244,"NOR",10.81385,12.126362500001
"79",46516,"86_E_2",2080.2,8.038,23.903,23.903,"GLU",23.47285,23.8802249999999
"80",46516,"86_E_2",2183.8,1.721,8.336,8.336,"PHE",7.90585,7.75864772727269
"86",46518,"83_K_2",1274.1,6.225,21.2,21.2,"ALA",20.76985,21.5575539772725
"87",46518,"83_K_2",1396.3,5.371,13.481,13.481,"VAL",13.05085,15.3976363636362
"88",46518,"83_K_2",1525.1,4.382,15.225,15.225,"NOR",14.79485,16.3382812500006
"89",46518,"83_K_2",2062.8,4.151,21.05,21.05,"GLU",20.61985,21.0508124999999
"90",46518,"83_K_2",2175.7,1.526,4.561,4.561,"PHE",4.13085,3.95623295454539
"91",46519,"83_K_2",1277.6,5.601,20.388,20.388,"ALA",19.95785,20.8002315340907
"92",46519,"83_K_2",1399.9,5.229,13.525,13.525,"VAL",13.09485,15.4992454545456
"93",46519,"83_K_2",1528.8,3.496,18.146,18.146,"NOR",17.71585,19.3747406250004
"94",46519,"83_K_2",2069.1,3.895,20.228,20.228,"GLU",19.79785,20.2406062499999
"95",46520,"83_K_2",1285.8,5.357,20.091,20.091,"ALA",19.66085,20.5579090909089
"96",46520,"83_K_2",1408.5,5.491,16.122,16.122,"VAL",15.69185,18.1538545454545
"97",46520,"83_K_2",1538,5.242,17.592,17.592,"NOR",17.16185,18.9362000000001
"98",46520,"83_K_2",2083.9,3.591,18.969,18.969,"GLU",18.53885,18.9933999999998
